Q3057087				
Q106859643				
Q1236111				
Q2504249				
Q3592029				
Q1384876				
Q165274	Q3739104	natural causes	Q47912	lung cancer
Q503457				
Q16626524				
Q443085				
Q3127598				
Q364292				
Q106529	Q3739104	natural causes	Q208414	lymphoma
Q590424	Q3739104	natural causes	Q12192	pneumonia
Q16026652				
Q986489				
Q45095				
Q47805466				
Q1600689				
Q104820208				
Q1700656				
Q3262860				
Q1489747				
Q296673	Q3739104	natural causes	Q12152	myocardial infarction
Q3136076				
Q172489	Q3739104	natural causes	Q12078	cancer
Q3189669				
Q19629753				
Q104710906				
Q164405				
Q1393305				
Q27901780				
Q3357062				
Q60827628				
Q2871623				
Q57317				
Q3099028				
Q48757889				
Q3057141				
Q5546117				
Q313348				
Q561201				
Q3131768				
Q16117184				
Q2958875				
Q45299750				
Q319011				
Q3093739				
Q40640				
Q3568432				
Q68911				
Q88068961				
Q3434559				
Q17309073				
Q713487	Q149086	homicide	Q2140674	gunshot wound
Q2627441				
Q2159109				
Q47484				
Q1930832	Q3739104	natural causes	Q12136	disease
Q6850985				
Q131385609				
Q20904997				
Q52149883				
Q1711802				
Q112291001				
Q152764	Q10737	suicide		
Q3310061				
Q1706806				
Q59911027				
Q109811403				
Q56249089				
Q880589	Q3739104	natural causes	Q767485	respiratory failure
Q3237600				
Q476562				
Q313666				
Q471727	Q3739104	natural causes	Q206901	amyotrophic lateral sclerosis
Q6196602	Q3739104	natural causes	Q124292	cholangiocarcinoma
Q3387029				
Q176519				
Q105921314				
Q1356387				
Q3168982	Q3739104	natural causes	Q12202	stroke
Q2861991				
Q3184526				
Q86516				
Q274285				
Q3174103				
Q23782684				
Q1074290				
Q699393				
Q3261674				
Q255584				
Q2935066				
Q27999066				
Q3346259				
Q6191300				
Q2828049	Q3739104	natural causes	Q12136	disease
Q781439	Q3739104	natural causes	Q12192	pneumonia
Q942808				
Q96002570				
Q3173654				
Q20638159				
Q102213799				
Q3190033	Q21142718	accidental death	Q9687	traffic collision
Q35160257				
Q2848944	Q3739104	natural causes	Q11081	Alzheimer's disease
Q3159736				
Q4258652				
Q960594	Q3739104	natural causes	Q189389	aneurysm
Q2845596				
Q1607305				
Q5317995	Q3739104	natural causes	Q11085	Parkinson's disease
Q108129667				
Q2015052	Q3739104	natural causes	Q623031	liver cancer
Q1386078				
Q585515	Q3739104	natural causes	Q131742	hepatitis
Q2063803				
Q2935068				
Q98783107				
Q60569262				
Q3086906				
Q3386050				
Q33109693				
Q21334196				
Q721331				
Q365284				
Q2847545				
Q443142				
Q5136857				
Q24284536				
Q518179				
Q18020753				
Q1372984				
Q1652736				
Q127868954				
Q5366478				
Q3131916				
Q3426134				
Q963856				
Q19936351				
Q1505997				
Q3770523				
Q3059770				
Q618902				
Q325242				
Q18177052				
Q866077				
Q366355	Q3739104	natural causes	Q18554919	bone cancer
Q3271863				
Q163159				
Q503861				
Q3749992				
Q3069115				
Q61885865				
Q2856600				
Q133308473				
Q1270734				
Q157191				
Q25929699				
Q34670	Q21142718	accidental death	Q7523802	single-vehicle accident
Q18214860				
Q430212			Q168983	conflagration
Q466063	Q3739104	natural causes		
Q3608205				
Q3372188				
Q2411194				
Q33120379				
Q1876108				
Q4899687	Q3739104	natural causes	Q372701	esophageal cancer
Q723391				
Q56254520				
Q3014886				
Q18508423				
Q5715404				
Q20204185				
Q275979	Q3739104	natural causes	Q12152	myocardial infarction
Q56676592				
Q107099004				
Q55771026				
Q2741489				
Q76327				
Q3163650				
Q1097717				
Q3088654	Q18663901|Q21142718	accidental death|death in battle		
Q3386293				
Q3104174				
Q981459				
Q66684950				
Q6171051				
Q50364751				
Q1064554				
Q2023843				
Q109810728				
Q110225856				
Q697358	Q3739104	natural causes	Q12136	disease
Q16663828				
Q1356487	Q3739104	natural causes	Q12078	cancer
Q934337				
Q320605				
Q3087508				
Q3426758				
Q14060	Q10737|Q2746270	forced suicide|suicide	Q883082	cyanide poisoning
Q529098				
Q165006			Q2140674	gunshot wound
Q501	Q3739104	natural causes	Q41083	syphilis
Q1063864				
Q3188477				
Q106255				
Q131684178				
Q33100381				
Q5080144				
Q2977381				
