# NY.GDP.PCAP.KD.ZG, World Bank API, снято 2026-07-26; только страны, сматченные с GWF
Central African Republic	1968	-0.8543
Central African Republic	1969	4.6686
Central African Republic	1970	0.0891
Central African Republic	1971	-0.9451
Central African Republic	1972	-1.9387
Central African Republic	1973	-0.0444
Central African Republic	1974	4.3086
Central African Republic	1975	-1.5293
Central African Republic	1976	3.8770
Central African Republic	1977	2.7404
Central African Republic	1978	0.1528
Central African Republic	1979	-3.5047
Central African Republic	1980	-5.5210
Central African Republic	1981	-2.6515
Central African Republic	1982	6.4711
Central African Republic	1983	-9.2136
Central African Republic	1984	8.1514
Central African Republic	1985	2.6357
Central African Republic	1986	2.2676
Central African Republic	1987	-6.1818
Central African Republic	1988	0.0308
Central African Republic	1989	-0.5870
Central African Republic	1990	-5.1438
Central African Republic	1991	-3.6160
Central African Republic	1992	-9.3499
Central African Republic	1993	-2.8105
Central African Republic	1994	1.6764
Central African Republic	1995	4.3152
Central African Republic	1996	-6.4564
Central African Republic	1997	2.4455
Central African Republic	1998	1.8978
Central African Republic	1999	0.8048
Central African Republic	2000	-5.1340
Central African Republic	2001	2.1707
Central African Republic	2002	1.3769
Central African Republic	2003	-7.6342
Central African Republic	2004	3.7263
Central African Republic	2005	-1.3501
Central African Republic	2006	2.6465
Central African Republic	2007	2.6107
Central African Republic	2008	-0.0996
Central African Republic	2009	9.3050
Central African Republic	2010	5.4704
Chad	1961	-0.6260
Chad	1962	3.2483
Chad	1963	-3.5823
Chad	1964	-4.4732
Chad	1965	-1.3837
Chad	1966	-3.7100
Chad	1967	-1.1746
Chad	1968	-2.3967
Chad	1969	4.7478
Chad	1970	-0.2365
Chad	1971	-4.2885
Chad	1972	-1.0831
Chad	1973	-10.5107
Chad	1974	2.5826
Chad	1975	6.6853
Chad	1976	0.9445
Chad	1977	0.3378
Chad	1978	-2.2678
Chad	1979	-23.0804
Chad	1980	-6.2572
Chad	1981	0.9199
Chad	1982	0.5106
Chad	1983	10.0878
Chad	1984	0.7136
Chad	1985	20.5710
Chad	1986	-6.9093
Chad	1987	-5.7495
Chad	1988	11.6376
Chad	1989	1.3886
Chad	1990	-6.7930
Chad	1991	4.6377
Chad	1992	3.5147
Chad	1993	-17.6742
Chad	1994	7.6316
Chad	1995	-3.1278
Chad	1996	-2.2140
Chad	1997	2.0685
Chad	1998	3.3347
Chad	1999	-4.1115
Chad	2000	-4.2495
Chad	2001	7.9545
Chad	2002	4.7773
Chad	2003	10.2280
Chad	2004	27.8073
Chad	2005	12.6968
Chad	2006	-4.0573
Chad	2007	0.6719
Chad	2008	-0.4635
Chad	2009	-4.8687
Chad	2010	9.8071
Chile	1961	3.3464
Chile	1962	1.8238
Chile	1963	3.5768
Chile	1964	0.4637
Chile	1965	-1.2326
Chile	1966	9.4144
Chile	1967	1.7353
Chile	1968	1.7691
Chile	1969	2.3227
Chile	1970	-0.0105
Chile	1971	7.7719
Chile	1972	-2.3223
Chile	1973	-6.5593
Chile	1974	-0.3450
Chile	1975	-13.6363
Chile	1976	2.0113
Chile	1977	9.4599
Chile	1978	6.4104
Chile	1979	6.8381
Chile	1980	6.5860
Chile	1981	5.1637
Chile	1982	-12.7828
Chile	1983	-6.3259
Chile	1984	2.4369
Chile	1985	1.9856
Chile	1986	3.7842
Chile	1987	5.0594
Chile	1988	5.6226
Chile	1989	8.5580
Chile	1990	1.8858
Chile	1991	5.9791
Chile	1992	9.7184
Chile	1993	5.0387
Chile	1994	3.5063
Chile	1995	7.6676
Chile	1996	5.6124
Chile	1997	5.9650
Chile	1998	2.8355
Chile	1999	-1.5204
Chile	2000	3.7236
Chile	2001	1.9688
Chile	2002	2.0699
Chile	2003	3.6330
Chile	2004	5.6029
Chile	2005	4.7918
Chile	2006	5.0195
Chile	2007	4.1439
Chile	2008	2.7576
Chile	2009	-2.1106
Chile	2010	4.7936
Congo, Dem. Rep.	1961	-13.1141
Congo, Dem. Rep.	1962	18.0843
Congo, Dem. Rep.	1963	2.4614
Congo, Dem. Rep.	1964	-5.0164
Congo, Dem. Rep.	1965	-1.7407
Congo, Dem. Rep.	1966	3.7737
Congo, Dem. Rep.	1967	-3.8327
Congo, Dem. Rep.	1968	1.3177
Congo, Dem. Rep.	1969	6.2102
Congo, Dem. Rep.	1970	-3.0538
Congo, Dem. Rep.	1971	3.1462
Congo, Dem. Rep.	1972	-2.4672
Congo, Dem. Rep.	1973	5.2812
Congo, Dem. Rep.	1974	0.4109
Congo, Dem. Rep.	1975	-7.4673
Congo, Dem. Rep.	1976	-7.7257
Congo, Dem. Rep.	1977	-1.7553
Congo, Dem. Rep.	1978	-8.2374
Congo, Dem. Rep.	1979	-3.0386
Congo, Dem. Rep.	1980	-0.9589
Congo, Dem. Rep.	1981	-0.5875
Congo, Dem. Rep.	1982	-3.4001
Congo, Dem. Rep.	1983	-1.7528
Congo, Dem. Rep.	1984	2.0721
Congo, Dem. Rep.	1985	-2.8090
Congo, Dem. Rep.	1986	1.4705
Congo, Dem. Rep.	1987	-0.5117
Congo, Dem. Rep.	1988	-2.6967
Congo, Dem. Rep.	1989	-4.3380
Congo, Dem. Rep.	1990	-9.6175
Congo, Dem. Rep.	1991	-11.4195
Congo, Dem. Rep.	1992	-13.4730
Congo, Dem. Rep.	1993	-16.5071
Congo, Dem. Rep.	1994	-8.3425
Congo, Dem. Rep.	1995	-3.3948
Congo, Dem. Rep.	1996	-2.9077
Congo, Dem. Rep.	1997	-7.1216
Congo, Dem. Rep.	1998	-4.2609
Congo, Dem. Rep.	1999	-7.4317
Congo, Dem. Rep.	2000	-9.8497
Congo, Dem. Rep.	2001	-5.1521
Congo, Dem. Rep.	2002	-0.1509
Congo, Dem. Rep.	2003	2.5383
Congo, Dem. Rep.	2004	3.6412
Congo, Dem. Rep.	2005	2.9245
Congo, Dem. Rep.	2006	1.9180
Congo, Dem. Rep.	2007	5.3475
Congo, Dem. Rep.	2008	4.2417
Congo, Dem. Rep.	2009	-2.5186
Congo, Dem. Rep.	2010	5.2110
Congo, Rep.	1961	5.5873
Congo, Rep.	1962	2.4818
Congo, Rep.	1963	-6.5550
Congo, Rep.	1964	1.0285
Congo, Rep.	1965	0.8385
Congo, Rep.	1966	-1.4679
Congo, Rep.	1967	-0.7712
Congo, Rep.	1968	4.5387
Congo, Rep.	1969	4.4032
Congo, Rep.	1970	3.2037
Congo, Rep.	1971	4.5077
Congo, Rep.	1972	5.2980
Congo, Rep.	1973	4.8995
