date,tag,jup_sat,sat_nep,sat_plu,ura_plu
1789-01,grid,136.58,134.79,20.78,165.85
1789-02,grid,129.46,138.40,23.36,163.64
1789-03,grid,124.79,142.33,26.01,162.03
1789-04,grid,122.69,146.72,28.96,161.20
1789-05,grid,123.73,150.24,31.46,161.55
1789-06,grid,127.61,152.39,33.28,163.01
1789-07,grid,133.71,152.58,33.92,165.18
1789-08,grid,141.81,150.80,33.27,167.74
1789-09,grid,150.62,147.66,31.65,170.07
1789-10,grid,158.18,144.50,29.95,171.58
1789-11,grid,163.23,142.37,28.94,171.99
1789-12,grid,164.16,142.11,29.12,171.16
1790-01,grid,160.62,143.79,30.52,169.31
1790-02,grid,153.72,147.11,32.86,167.09
1790-03,grid,146.99,151.00,35.49,165.39
1790-04,grid,141.61,155.57,38.62,164.42
1790-05,grid,139.65,159.49,41.50,164.62
1790-06,grid,141.04,162.28,43.89,165.96
1790-07,grid,145.35,163.18,45.18,168.07
1790-08,grid,152.35,162.05,45.15,170.63
1790-09,grid,161.02,159.21,43.80,173.03
1790-10,grid,169.57,155.85,41.91,174.66
1790-11,grid,176.80,153.12,40.33,175.23
1790-12,grid,180.74,152.16,39.87,174.56
1791-01,grid,180.69,153.23,40.71,172.81
1791-02,grid,176.35,156.16,42.71,170.59
1791-03,grid,169.83,159.91,45.23,168.81
1791-04,grid,162.30,164.57,48.45,167.70
1791-05,grid,157.23,168.82,51.63,167.75
1791-06,grid,155.54,172.17,54.53,168.97
1791-07,grid,157.44,173.78,56.47,171.00
1791-08,grid,162.67,173.40,57.14,173.55
1791-09,grid,170.46,171.06,56.27,176.00
1791-10,grid,179.21,167.71,54.39,177.75
1791-11,grid,187.79,164.49,52.35,178.48
1791-12,grid,194.00,162.81,51.23,177.97
1792-01,grid,197.06,163.18,51.42,176.33
1792-02,grid,196.08,165.60,52.97,174.13
1792-03,grid,191.57,169.25,55.37,172.23
1792-04,grid,184.18,173.91,58.59,171.01
1792-05,grid,177.01,178.38,61.98,170.95
1792-06,grid,172.18,182.17,65.30,172.07
1792-07,grid,171.19,184.40,67.83,174.04
1792-08,grid,174.05,184.74,69.19,176.58
1792-09,grid,180.31,183.01,68.91,179.07
1792-10,grid,188.57,179.87,67.24,180.90
1792-11,grid,197.73,176.36,64.92,181.75
1792-12,grid,205.47,174.06,63.20,181.35
1793-01,grid,210.92,173.72,62.72,179.81
1793-02,grid,212.96,175.58,63.74,177.63
1793-03,grid,211.55,178.78,65.76,175.75
1793-04,grid,206.53,183.32,68.86,174.40
1793-05,grid,199.37,187.93,72.36,174.19
1793-06,grid,192.15,192.12,76.03,175.16
1793-07,grid,187.85,194.95,79.11,177.05
1793-08,grid,187.48,196.08,81.21,179.55
1793-09,grid,191.29,195.12,81.68,182.08
1793-10,grid,198.20,192.45,80.46,184.01
1793-11,grid,207.18,188.85,78.09,185.02
1793-12,grid,215.87,185.97,75.84,184.78
1794-01,grid,223.19,184.83,74.61,183.37
1794-02,grid,227.82,185.96,74.95,181.24
1794-03,grid,229.28,188.70,76.54,179.31
1794-04,grid,227.63,192.98,79.40,177.83
1794-05,grid,222.85,197.61,82.90,177.47
1794-06,grid,215.67,202.09,86.80,178.30
1794-07,grid,208.91,205.44,90.34,180.08
1794-08,grid,204.86,207.31,93.13,182.55
1794-09,grid,205.23,207.18,94.40,185.10
1794-10,grid,209.75,205.15,93.83,187.13
1794-11,grid,217.55,201.75,91.68,188.28
1794-12,grid,226.35,198.48,89.08,188.21
1795-01,grid,234.85,196.55,87.12,186.93
1795-02,grid,241.43,196.86,86.70,184.87
1795-03,grid,245.20,199.02,87.74,182.91
1795-04,grid,246.71,202.92,90.23,181.31
1795-05,grid,245.28,207.45,93.60,180.80
1795-06,grid,240.80,212.09,97.62,181.48
1795-07,grid,234.30,215.84,101.51,183.16
1795-08,grid,227.66,218.36,104.89,185.57
1795-09,grid,224.02,219.05,106.95,188.14
1795-10,grid,224.94,217.79,107.15,190.25
1795-11,grid,230.22,214.85,105.48,191.54
1795-12,grid,238.03,211.44,102.79,191.63
1796-01,grid,246.80,208.85,100.22,190.51
1796-02,grid,254.56,208.30,98.99,188.52
1796-03,grid,260.13,209.86,99.42,186.47
1796-04,grid,263.94,213.29,101.45,184.80
1796-05,grid,265.38,217.60,104.60,184.17
1796-06,grid,264.32,222.27,108.62,184.74
1796-07,grid,260.67,226.27,112.73,186.33
1796-08,grid,254.72,229.29,116.58,188.69
1796-09,grid,248.66,230.67,119.31,191.27
1796-10,grid,245.57,230.17,120.26,193.44
1796-11,grid,247.01,227.83,119.21,194.83
1796-12,grid,252.41,224.56,116.68,195.04
1797-01,grid,260.20,221.55,113.72,194.03
1797-02,grid,268.16,220.25,111.76,192.11
1797-03,grid,274.38,221.03,111.48,190.13
1797-04,grid,279.69,223.81,112.88,188.36
1797-05,grid,283.14,227.76,115.65,187.59
1797-06,grid,284.83,232.33,119.53,188.00
1797-07,grid,284.44,236.50,123.74,189.47
1797-08,grid,281.69,239.93,127.96,191.76
1797-09,grid,276.82,241.97,131.32,194.34
1797-10,grid,271.69,242.26,133.06,196.57
1797-11,grid,268.86,240.70,132.81,198.09
1797-12,grid,270.30,237.83,130.71,198.46
1798-01,grid,275.49,234.61,127.60,197.61
1798-02,grid,282.39,232.60,124.98,195.79
1798-03,grid,288.57,232.59,123.95,193.82
1798-04,grid,294.47,234.62,124.61,191.97
1798-05,grid,298.96,238.08,126.87,191.06
1798-06,grid,302.26,242.41,130.48,191.30
1798-07,grid,304.08,246.61,134.67,192.65
1798-08,grid,304.31,250.33,139.12,194.86
1798-09,grid,302.58,252.90,142.97,197.43
1798-10,grid,299.08,253.90,145.42,199.71
1798-11,grid,294.82,253.17,146.01,201.35
1798-12,grid,292.54,250.90,144.56,201.87
1799-01,grid,293.82,247.78,141.59,201.19
1799-02,grid,298.18,245.25,138.51,199.48
1799-03,grid,303.23,244.49,136.77,197.53
1799-04,grid,308.77,245.70,136.62,195.61
1799-05,grid,313.46,248.55,138.27,194.56
1799-06,grid,317.42,252.51,141.46,194.65
1799-07,grid,320.35,256.61,145.50,195.86
1799-08,grid,322.35,260.47,150.05,197.98
1799-09,grid,323.12,263.44,154.26,200.53
1799-10,grid,322.38,265.06,157.31,202.86
1799-11,grid,320.02,265.12,158.71,204.61
1799-12,grid,317.01,263.56,158.00,205.28
1800-01,grid,315.16,260.80,155.45,204.75
1800-02,grid,316.10,258.03,152.18,203.17
1800-03,grid,318.96,256.63,149.84,201.26
1800-04,grid,323.14,257.00,148.87,199.28
1800-05,grid,327.25,259.15,149.81,198.11
1800-06,grid,331.13,262.63,152.48,198.04
1800-07,grid,334.39,266.50,156.24,199.11
1800-08,grid,337.20,270.38,160.75,201.13
1800-09,grid,339.34,273.61,165.20,203.64
1800-10,grid,340.60,275.71,168.72,206.01
1800-11,grid,340.74,276.48,170.83,207.86
1800-12,grid,339.56,275.67,170.91,208.67
1801-01,grid,337.49,273.47,168.97,208.31
1801-02,grid,336.03,270.73,165.79,206.86
1801-03,grid,336.31,268.88,163.03,205.00
1801-04,grid,338.26,268.46,161.30,202.98
1801-05,grid,341.05,269.86,161.47,201.69
1801-06,grid,344.21,272.75,163.52,201.46
1801-07,grid,347.24,276.29,166.90,202.39
1801-08,grid,350.20,280.06,171.25,204.31
1801-09,grid,352.93,283.43,175.80,206.77
1801-10,grid,355.25,285.89,179.66,209.16
1801-11,grid,357.14,287.25,182.38,211.10
1801-12,grid,358.14,287.16,183.21,212.05
1802-01,grid,357.94,285.62,181.99,211.85
1802-02,grid,356.61,283.17,179.15,210.54
1802-03,grid,355.31,281.10,176.20,208.74
1802-04,grid,354.88,280.01,173.82,206.70
1802-05,grid,355.72,280.66,173.24,205.31
1802-06,grid,357.53,282.88,174.59,204.92
1802-07,grid,359.80,285.98,177.48,205.70
1802-08,grid,2.42,289.54,181.57,207.50
1802-09,grid,5.20,292.93,186.09,209.91
1802-10,grid,7.98,295.63,190.18,212.31
1802-11,grid,10.84,297.46,193.39,214.32
1802-12,grid,13.39,298.01,194.89,215.41
1803-01,grid,15.33,297.19,194.43,215.37
1803-02,grid,15.93,295.21,192.11,214.20
1803-03,grid,15.09,293.13,189.20,212.48
1803-04,grid,13.38,291.56,186.37,210.43
1803-05,grid,12.18,291.50,185.07,208.94
1803-06,grid,12.08,293.02,185.68,208.41
1803-07,grid,13.04,295.60,188.01,209.03
1803-08,grid,14.83,298.85,191.74,210.71
1803-09,grid,17.23,302.16,196.13,213.05
1803-10,grid,20.00,304.99,200.34,215.45
1803-11,grid,23.27,307.18,203.91,217.54
1803-12,grid,26.71,308.28,205.99,218.74
1804-01,grid,30.26,308.13,206.25,218.86
1804-02,grid,33.10,306.74,204.57,217.85
1804-03,grid,34.25,304.79,201.80,216.14
1804-04,grid,33.32,302.99,198.75,214.10
1804-05,grid,31.07,302.37,196.90,212.55
1804-06,grid,28.97,303.22,196.84,211.91
1804-07,grid,28.09,305.26,198.60,212.42
1804-08,grid,28.50,308.13,201.91,214.00
1804-09,grid,30.04,311.25,206.10,216.28
1804-10,grid,32.42,314.11,210.31,218.67
1804-11,grid,35.67,316.52,214.11,220.79
1804-12,grid,39.51,318.03,216.61,222.08
1805-01,grid,44.04,318.47,217.49,222.32
1805-02,grid,48.64,317.68,216.43,221.41
1805-03,grid,52.01,316.14,214.13,219.86
1805-04,grid,53.61,314.27,211.05,217.83
1805-05,grid,52.39,313.18,208.73,216.21
1805-06,grid,49.24,313.36,207.96,215.43
1805-07,grid,46.28,314.80,209.07,215.78
1805-08,grid,44.60,317.20,211.87,217.23
1805-09,grid,44.59,320.07,215.76,219.43
1805-10,grid,46.02,322.87,219.89,221.80
1805-11,grid,48.76,325.44,223.85,223.97
1805-12,grid,52.53,327.30,226.73,225.36
1806-01,grid,57.47,328.29,228.20,225.75
1806-02,grid,63.18,328.12,227.83,225.00
1806-03,grid,68.39,327.04,226.02,223.54
1806-04,grid,72.94,325.32,223.11,221.55
1806-05,grid,74.64,323.93,220.49,219.87
1806-06,grid,72.87,323.51,219.11,218.96
1806-07,grid,68.90,324.33,219.55,219.16
1806-08,grid,64.83,326.21,221.77,220.47
1806-09,grid,62.42,328.74,225.28,222.58
1806-10,grid,62.09,331.41,229.27,224.92
1806-11,grid,63.65,334.04,233.29,227.13
1806-12,grid,66.79,336.16,236.45,228.62
1807-01,grid,71.55,337.61,238.42,229.15
1807-02,grid,77.67,338.04,238.70,228.55
1807-03,grid,83.96,337.47,237.45,227.20
1807-04,grid,90.83,336.05,234.87,225.26
1807-05,grid,95.86,334.55,232.14,223.53
1807-06,grid,97.65,333.66,230.26,222.50
1807-07,grid,95.44,333.88,230.06,222.55
1807-08,grid,90.40,335.20,231.67,223.71
1807-09,grid,85.27,337.32,234.73,225.72
1807-10,grid,82.18,339.78,238.48,228.03
1807-11,grid,81.53,342.40,242.48,230.27
1807-12,grid,83.21,344.69,245.85,231.84
1808-01,grid,87.07,346.52,248.23,232.50
1808-02,grid,92.84,347.48,249.10,232.06
1808-03,grid,99.68,347.43,248.37,230.77
1808-04,grid,107.82,346.41,246.22,228.88
1808-05,grid,115.26,344.96,243.56,227.13
1808-06,grid,120.73,343.76,241.35,226.02
1808-07,grid,122.32,343.46,240.61,225.96
1808-08,grid,119.55,344.24,241.64,227.01
1808-09,grid,113.63,345.93,244.25,228.94
1808-10,grid,107.69,348.13,247.72,231.20
1808-11,grid,103.75,350.65,251.62,233.45
1808-12,grid,102.87,353.04,255.09,235.07
1809-01,grid,104.88,355.14,257.77,235.83
1809-02,grid,109.49,356.55,259.11,235.50
1809-03,grid,115.57,356.99,258.94,234.36
1809-04,grid,123.89,356.48,257.32,232.54
1809-05,grid,132.58,355.24,254.88,230.77
1809-06,grid,140.68,353.84,252.46,229.56
1809-07,grid,146.02,353.07,251.21,229.36
1809-08,grid,147.56,353.27,251.61,230.26
1809-09,grid,144.51,354.47,253.67,232.08
1809-10,grid,138.25,356.33,256.79,234.29
1809-11,grid,131.25,358.70,260.53,236.55
1809-12,grid,126.70,1.11,264.04,238.24
1810-01,grid,125.46,3.44,266.99,239.12
1810-02,grid,127.69,5.26,268.78,238.93
1810-03,grid,132.31,6.19,269.14,237.91
1810-04,grid,139.74,6.22,268.11,236.17
1810-05,grid,148.47,5.32,266.00,234.40
1810-06,grid,157.77,3.90,263.54,233.10
1810-07,grid,165.49,2.76,261.89,232.76
1810-08,grid,170.65,2.41,261.69,233.52
1810-09,grid,171.83,3.07,263.17,235.21
1810-10,grid,168.72,4.55,265.87,237.37
1810-11,grid,162.00,6.69,269.38,239.62
1810-12,grid,154.73,9.06,272.87,241.38
1811-01,grid,149.52,11.53,276.00,242.37
1811-02,grid,148.17,13.69,278.18,242.32
1811-03,grid,150.28,15.07,279.04,241.43
1811-04,grid,155.79,15.66,278.59,239.78
1811-05,grid,163.51,15.19,276.94,238.02
1811-06,grid,172.79,13.91,274.60,236.64
1811-07,grid,181.59,12.53,272.67,236.17
1811-08,grid,188.97,11.68,271.91,236.78
1811-09,grid,193.39,11.79,272.80,238.35
1811-10,grid,194.04,12.83,275.03,240.44
1811-11,grid,190.60,14.68,278.25,242.68
1811-12,grid,184.02,16.95,281.65,244.49
1812-01,grid,176.41,19.50,284.90,245.58
1812-02,grid,171.17,21.93,287.40,245.68
1812-03,grid,169.95,23.75,288.72,244.87
1812-04,grid,172.64,24.86,288.81,243.30
1812-05,grid,178.51,24.86,287.64,241.56
1812-06,grid,186.85,23.83,285.55,240.14
1812-07,grid,195.71,22.35,283.50,239.59
1812-08,grid,204.13,21.10,282.32,240.08
1812-09,grid,210.48,20.69,282.66,241.56
1812-10,grid,213.82,21.28,284.42,243.57
1812-11,grid,213.74,22.80,287.30,245.80
1812-12,grid,210.02,24.92,290.55,247.62
1813-01,grid,203.19,27.49,293.84,248.79
1813-02,grid,195.85,30.11,296.56,248.98
1813-03,grid,191.41,32.22,298.21,248.31
1813-04,grid,190.49,33.85,298.87,246.85
1813-05,grid,193.61,34.39,298.25,245.14
1813-06,grid,200.12,33.75,296.54,243.67
1813-07,grid,208.25,32.33,294.51,243.00
1813-08,grid,216.94,30.75,292.95,243.35
1813-09,grid,224.44,29.81,292.72,244.70
1813-10,grid,229.61,29.89,293.93,246.63
1813-11,grid,232.17,30.99,296.39,248.83
1813-12,grid,231.51,32.88,299.43,250.69
1814-01,grid,227.44,35.39,302.69,251.94
1814-02,grid,220.75,38.16,305.60,252.26
1814-03,grid,214.50,40.56,307.59,251.71
1814-04,grid,210.11,42.68,308.77,250.36
1814-05,grid,209.90,43.78,308.73,248.70
1814-06,grid,213.78,43.64,307.51,247.18
1814-07,grid,220.42,42.41,305.64,246.41
1814-08,grid,228.65,40.64,303.85,246.62
1814-09,grid,236.63,39.22,303.08,247.84
1814-10,grid,242.95,38.75,303.72,249.68
1814-11,grid,247.33,39.39,305.70,251.85
1814-12,grid,249.07,40.97,308.44,253.73
1815-01,grid,247.93,43.37,311.62,255.06
1815-02,grid,243.72,46.21,314.65,255.50
1815-03,grid,238.00,48.84,316.91,255.08
1815-04,grid,231.70,51.40,318.58,253.84
1815-05,grid,228.25,53.05,319.11,252.23
1815-06,grid,228.86,53.48,318.45,250.69
1815-07,grid,233.22,52.59,316.89,249.82
1815-08,grid,240.25,50.79,315.02,249.90
1815-09,grid,248.09,48.98,313.80,250.98
1815-10,grid,255.02,47.96,313.86,252.73
1815-11,grid,260.63,48.06,315.29,254.85
1815-12,grid,264.09,49.28,317.68,256.75
1816-01,grid,265.35,51.47,320.69,258.15
1816-02,grid,263.96,54.32,323.76,258.70
1816-03,grid,260.21,57.23,326.33,258.38
1816-04,grid,254.40,60.16,328.39,257.23
1816-05,grid,249.08,62.31,329.43,255.68
1816-06,grid,246.51,63.30,329.34,254.14
1816-07,grid,247.99,62.84,328.19,253.21
1816-08,grid,253.05,61.15,326.40,253.18
1816-09,grid,260.04,59.05,324.88,254.16
1816-10,grid,267.02,57.54,324.43,255.83
1816-11,grid,273.31,57.10,325.31,257.90
1816-12,grid,277.94,57.91,327.29,259.80
1817-01,grid,280.92,59.86,330.06,261.24
1817-02,grid,281.84,62.65,333.11,261.87
1817-03,grid,280.71,65.58,335.74,261.66
1817-04,grid,277.20,68.84,338.16,260.64
1817-05,grid,272.27,71.48,339.73,259.16
1817-06,grid,267.60,73.11,340.26,257.61
1817-07,grid,265.86,73.21,339.65,256.60
1817-08,grid,267.96,71.82,338.11,256.45
1817-09,grid,273.16,69.58,336.40,257.29
1817-10,grid,279.53,67.59,335.44,258.86
1817-11,grid,286.00,66.54,335.69,260.87
1817-12,grid,291.35,66.84,337.16,262.76
1818-01,grid,295.57,68.43,339.61,264.26
1818-02,grid,298.30,71.07,342.55,265.00
1818-03,grid,299.32,74.05,345.26,264.90
1818-04,grid,298.64,77.56,347.99,264.00
1818-05,grid,296.04,80.65,350.02,262.59
1818-06,grid,291.90,82.90,351.18,261.05
1818-07,grid,288.19,83.64,351.17,259.98
1818-08,grid,286.95,82.71,350.06,259.71
1818-09,grid,289.26,80.52,348.34,260.41
1818-10,grid,293.98,78.15,346.96,261.87
1818-11,grid,299.83,76.49,346.58,263.82
1818-12,grid,305.30,76.20,347.47,265.71
1819-01,grid,310.18,77.34,349.50,267.25
1819-02,grid,314.05,79.74,352.23,268.08
1819-03,grid,316.61,82.69,354.96,268.09
1819-04,grid,318.25,86.37,357.90,267.31
1819-05,grid,318.42,89.85,0.34,265.99
1819-06,grid,316.93,92.69,2.09,264.47
1819-07,grid,314.11,94.10,2.74,263.35
1819-08,grid,311.13,93.78,2.19,262.96
1819-09,grid,310.16,91.83,0.67,263.53
1819-10,grid,312.01,89.24,359.02,264.88
1819-11,grid,316.04,87.00,358.04,266.76
1819-12,grid,320.73,86.06,358.30,268.63
1820-01,grid,325.51,86.66,359.80,270.21
1820-02,grid,329.82,88.72,2.23,271.13
1820-03,grid,333.30,91.66,4.98,271.23
1820-04,grid,336.37,95.45,8.06,270.55
1820-05,grid,338.58,99.23,10.82,269.31
1820-06,grid,339.85,102.58,13.08,267.82
1820-07,grid,339.79,104.62,14.34,266.66
1820-08,grid,338.32,104.94,14.41,266.20
1820-09,grid,336.21,103.38,13.26,266.67
1820-10,grid,335.17,100.74,11.54,267.93
1820-11,grid,336.18,98.03,10.07,269.74
1820-12,grid,338.85,96.47,9.70,271.58
1821-01,grid,342.46,96.48,10.63,273.18
1821-02,grid,346.30,98.14,12.68,274.15
1821-03,grid,349.72,100.79,15.18,274.34
1821-04,grid,353.32,104.58,18.29,273.78
1821-05,grid,356.59,108.58,21.30,272.63
1821-06,grid,359.62,112.40,24.04,271.18
1821-07,grid,2.03,115.09,25.94,269.99
1821-08,grid,3.54,116.18,26.73,269.42
1821-09,grid,3.59,115.24,26.14,269.77
1821-10,grid,2.29,112.77,24.56,270.91
1821-11,grid,0.73,109.71,22.73,272.64
1821-12,grid,0.36,107.50,21.70,274.46
1822-01,grid,1.50,106.80,21.93,276.08
1822-02,grid,3.75,107.89,23.46,277.12
1822-03,grid,6.34,110.23,25.69,277.41
1822-04,grid,9.57,113.91,28.74,276.97
1822-05,grid,12.92,118.05,31.91,275.91
1822-06,grid,16.57,122.25,35.03,274.51
1822-07,grid,20.19,125.53,37.50,273.30
1822-08,grid,23.80,127.39,39.03,272.64
1822-09,grid,26.73,127.20,39.14,272.86
1822-10,grid,28.05,125.14,37.92,273.89
1822-11,grid,27.25,121.95,35.94,275.54
1822-12,grid,25.09,119.16,34.34,277.32
1823-01,grid,23.22,117.70,33.83,278.95
1823-02,grid,22.77,118.12,34.73,280.06
1823-03,grid,23.58,120.05,36.58,280.44
1823-04,grid,25.51,123.50,39.44,280.11
1823-05,grid,28.13,127.65,42.66,279.16
1823-06,grid,31.47,132.13,46.06,277.81
1823-07,grid,35.26,135.92,49.02,276.58
1823-08,grid,39.66,138.52,51.25,275.85
1823-09,grid,44.27,139.15,52.14,275.95
1823-10,grid,48.20,137.70,51.49,276.86
1823-11,grid,50.43,134.65,49.62,278.42
1823-12,grid,49.75,131.44,47.60,280.16
1824-01,grid,46.74,129.21,46.35,281.80
1824-02,grid,43.56,128.88,46.52,282.97
1824-03,grid,41.85,130.34,47.94,283.44
1824-04,grid,41.67,133.48,50.51,283.20
1824-05,grid,42.86,137.55,53.68,282.33
1824-06,grid,45.23,142.19,57.25,281.04
1824-07,grid,48.49,146.37,60.59,279.82
1824-08,grid,52.78,149.58,63.42,279.04
1824-09,grid,57.90,150.97,65.04,279.05
1824-10,grid,63.22,150.21,65.06,279.88
1824-11,grid,68.03,147.51,63.52,281.35
1824-12,grid,70.36,144.11,61.30,283.05
1825-01,grid,69.18,141.25,59.43,284.68
1825-02,grid,65.23,140.16,58.85,285.88
1825-03,grid,61.38,140.96,59.64,286.40
1825-04,grid,58.55,143.61,61.77,286.28
1825-05,grid,57.64,147.47,64.75,285.51
1825-06,grid,58.43,152.14,68.37,284.29
1825-07,grid,60.60,156.61,72.00,283.08
1825-08,grid,64.18,160.40,75.35,282.23
1825-09,grid,69.02,162.58,77.72,282.14
1825-10,grid,74.73,162.64,78.52,282.85
1825-11,grid,81.01,160.56,77.58,284.23
1825-12,grid,86.04,157.22,75.42,285.87
1826-01,grid,88.18,153.85,73.05,287.50
1826-02,grid,86.20,151.93,71.68,288.74
1826-03,grid,81.88,152.01,71.78,289.34
1826-04,grid,76.81,154.04,73.34,289.32
1826-05,grid,73.44,157.55,76.00,288.66
1826-06,grid,72.08,162.12,79.54,287.52
1826-07,grid,72.69,166.76,83.31,286.32
1826-08,grid,75.09,170.99,87.08,285.42
1826-09,grid,79.15,173.87,90.10,285.22
1826-10,grid,84.57,174.75,91.69,285.82
1826-11,grid,91.33,173.46,91.50,287.10
1826-12,grid,98.01,170.47,89.68,288.68
1827-01,grid,103.19,166.83,87.05,290.30
1827-02,grid,104.62,164.17,84.98,291.59
1827-03,grid,102.14,163.47,84.34,292.25
1827-04,grid,96.64,164.77,85.21,292.34
1827-05,grid,91.14,167.79,87.42,291.78
1827-06,grid,87.26,172.13,90.74,290.72
1827-07,grid,85.79,176.81,94.54,289.54
1827-08,grid,86.54,181.34,98.58,288.60
1827-09,grid,89.40,184.80,102.14,288.31
1827-10,grid,94.05,186.46,104.45,288.79
1827-11,grid,100.60,186.01,105.08,289.97
1827-12,grid,107.99,183.60,103.83,291.49
1828-01,grid,115.27,179.98,101.24,293.10
1828-02,grid,120.06,176.76,98.64,294.41
1828-03,grid,120.72,175.27,97.25,295.16
1828-04,grid,117.13,175.83,97.39,295.32
1828-05,grid,111.09,178.30,99.08,294.84
1828-06,grid,104.98,182.31,102.08,293.86
1828-07,grid,101.07,186.90,105.80,292.71
1828-08,grid,99.68,191.60,109.99,291.76
1828-09,grid,100.92,195.46,113.92,291.40
1828-10,grid,104.44,197.73,116.83,291.79
1828-11,grid,110.30,198.05,118.21,292.89
1828-12,grid,117.72,196.30,117.61,294.35
1829-01,grid,126.12,192.97,115.30,295.93
1829-02,grid,133.41,189.44,112.41,297.25
1829-03,grid,137.28,187.36,110.44,298.02
1829-04,grid,137.33,187.05,109.78,298.28
1829-05,grid,133.18,188.83,110.80,297.91
1829-06,grid,126.38,192.36,113.33,297.01
1829-07,grid,120.07,196.73,116.83,295.91
1829-08,grid,115.87,201.48,121.04,294.92
1829-09,grid,114.73,205.66,125.25,294.48
1829-10,grid,116.49,208.48,128.67,294.77
1829-11,grid,121.06,209.58,130.80,295.76
1829-12,grid,127.84,208.62,130.97,297.15
1830-01,grid,136.53,205.81,129.19,298.70
1830-02,grid,145.44,202.23,126.28,300.04
1830-03,grid,151.98,199.61,123.82,300.87
1830-04,grid,155.90,198.48,122.36,301.21
1830-05,grid,155.46,199.49,122.65,300.95
1830-06,grid,150.77,202.42,124.61,300.14
1830-07,grid,143.77,206.47,127.77,299.08
1830-08,grid,136.85,211.13,131.87,298.09
1830-09,grid,132.55,215.50,136.23,297.57
1830-10,grid,131.70,218.76,140.04,297.75
1830-11,grid,134.22,220.53,142.81,298.63
1830-12,grid,139.66,220.34,143.74,299.95
1831-01,grid,147.80,218.20,142.65,301.46
1831-02,grid,157.30,214.84,139.97,302.82
1831-03,grid,165.56,211.90,137.23,303.69
1831-04,grid,172.60,210.04,135.08,304.12
1831-05,grid,176.05,210.25,134.61,303.96
1831-06,grid,175.41,212.50,135.91,303.24
1831-07,grid,170.80,216.11,138.64,302.24
1831-08,grid,163.36,220.58,142.51,301.24
1831-09,grid,156.09,225.01,146.89,300.66
1831-10,grid,151.73,228.58,150.96,300.74
1831-11,grid,151.11,230.91,154.25,301.51
1831-12,grid,154.26,231.43,155.89,302.75
1832-01,grid,160.87,230.03,155.54,304.22
1832-02,grid,169.92,227.10,153.33,305.58
1832-03,grid,179.17,223.98,150.43,306.52
1832-04,grid,188.12,221.59,147.79,307.02
1832-05,grid,194.44,221.11,146.64,306.93
1832-06,grid,197.63,222.68,147.28,306.29
1832-07,grid,196.96,225.81,149.53,305.35
1832-08,grid,192.34,229.99,153.11,304.35
1832-09,grid,184.89,234.37,157.41,303.73
1832-10,grid,177.65,238.10,161.62,303.74
1832-11,grid,173.08,240.82,165.28,304.42
1832-12,grid,172.82,241.91,167.48,305.59
1833-01,grid,176.82,241.20,167.81,307.02
1833-02,grid,184.31,238.80,166.13,308.37
1833-03,grid,192.85,235.91,163.49,309.31
1833-04,grid,202.58,233.14,160.50,309.88
1833-05,grid,210.70,231.97,158.70,309.89
1833-06,grid,216.67,232.78,158.61,309.35
1833-07,grid,219.52,235.31,160.26,308.47
1833-08,grid,219.00,239.11,163.43,307.49
1833-09,grid,214.78,243.34,167.55,306.81
1833-10,grid,207.93,247.17,171.81,306.72
1833-11,grid,200.49,250.22,175.77,307.31
1833-12,grid,196.02,251.84,178.47,308.38
1834-01,grid,195.98,251.82,179.50,309.76
1834-02,grid,200.49,250.07,178.50,311.11
1834-03,grid,207.46,247.49,176.19,312.08
1834-04,grid,216.71,244.56,173.08,312.73
1834-05,grid,225.47,242.82,170.76,312.82
1834-06,grid,232.98,242.90,169.95,312.38
1834-07,grid,238.08,244.79,170.97,311.57
1834-08,grid,240.68,248.12,173.65,310.61
1834-09,grid,240.21,252.11,177.49,309.89
1834-10,grid,236.58,255.93,181.70,309.72
1834-11,grid,230.08,259.21,185.85,310.19
1834-12,grid,223.28,261.27,188.97,311.18
1835-01,grid,218.96,261.87,190.63,312.51
1835-02,grid,219.33,260.79,190.31,313.84
1835-03,grid,223.54,258.63,188.46,314.84
1835-04,grid,231.06,255.76,185.46,315.55
1835-05,grid,239.37,253.62,182.77,315.74
1835-06,grid,247.40,253.02,181.31,315.40
1835-07,grid,253.67,254.25,181.67,314.66
1835-08,grid,258.15,257.05,183.80,313.73
1835-09,grid,260.31,260.73,187.28,312.97
1835-10,grid,259.86,264.46,191.37,312.72
1835-11,grid,256.50,267.87,195.61,313.09
1835-12,grid,250.85,270.25,199.04,313.99
1836-01,grid,244.57,271.39,201.24,315.25
1836-02,grid,240.96,270.96,201.59,316.57
1836-03,grid,241.69,269.24,200.21,317.62
1836-04,grid,246.44,266.60,197.46,318.38
1836-05,grid,253.33,264.27,194.60,318.63
1836-06,grid,260.96,263.15,192.64,318.37
1836-07,grid,267.58,263.78,192.41,317.70
1836-08,grid,272.99,266.03,193.99,316.80
1836-09,grid,276.64,269.35,197.10,316.03
1836-10,grid,278.29,272.91,200.99,315.72
1836-11,grid,277.72,276.35,205.23,316.01
1836-12,grid,274.74,278.95,208.87,316.83
1837-01,grid,269.59,280.49,211.46,318.04
1837-02,grid,264.31,280.61,212.37,319.33
1837-03,grid,261.83,279.47,211.58,320.36
1837-04,grid,263.05,277.20,209.24,321.17
1837-05,grid,267.58,274.83,206.38,321.51
1837-06,grid,274.00,273.26,204.00,321.35
